,Neighborhood ID,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1081,11,40.85741349808865,-73.85475564017999,New Song's Nails,40.852926000000004,-73.853755,Cosmetics Shop
1082,11,40.85741349808865,-73.85475564017999,Venezia Pizzeria,40.85981175200528,-73.85522374820728,Pizza Place
1083,11,40.85741349808865,-73.85475564017999,Ann Clair's Salumeria,40.85004616007053,-73.8517963510315,Deli / Bodega
1084,11,40.85741349808865,-73.85475564017999,Kiraku Hibachi & Sushi,40.853356006929786,-73.85362862246855,Sushi Restaurant
1085,11,40.85741349808865,-73.85475564017999,Sal & Doms Bakery,40.865376850385296,-73.85523627405723,Dessert Shop
1086,11,40.85741349808865,-73.85475564017999,Patricia's,40.84931298339339,-73.85353576737785,Italian Restaurant
1087,11,40.85741349808865,-73.85475564017999,John & Joe's Pizzeria,40.854519600273534,-73.86582375035509,Pizza Place
1088,11,40.85741349808865,-73.85475564017999,La Masa,40.84803914725375,-73.85618214016417,Arepa Restaurant
1089,11,40.85741349808865,-73.85475564017999,Dunkin',40.85638280761504,-73.85615916190761,Donut Shop
1090,11,40.85741349808865,-73.85475564017999,Starbucks,40.85612716867315,-73.86742823061535,Coffee Shop
1091,11,40.85741349808865,-73.85475564017999,Fratelli's,40.86301897888721,-73.84360740712835,Italian Restaurant
1092,11,40.85741349808865,-73.85475564017999,Captain's Pizzeria & Restaurant,40.848876976000696,-73.85437663865966,Pizza Place
1093,11,40.85741349808865,-73.85475564017999,Emilio's Pizza,40.848934633803005,-73.85457970598979,Pizza Place
1094,11,40.85741349808865,-73.85475564017999,F & J Pine Tavern,40.848765529655324,-73.86224195555774,Italian Restaurant
1095,11,40.85741349808865,-73.85475564017999,Burger Time,40.849123999999996,-73.85341600000001,Burger Joint
1096,11,40.85741349808865,-73.85475564017999,Domenick's Pizzeria,40.86557632085589,-73.85812427249664,Pizza Place
1097,11,40.85741349808865,-73.85475564017999,Starbucks,40.85137110429627,-73.84408747022273,Coffee Shop
1098,11,40.85741349808865,-73.85475564017999,Fancy Feet Dance Studio,40.8655667,-73.8493081,Dance Studio
1099,11,40.85741349808865,-73.85475564017999,Doyle's Pub,40.84846317892645,-73.855371226226,Bar
1100,11,40.85741349808865,-73.85475564017999,White Castle,40.866065155359436,-73.8623072418302,Fast Food Restaurant
1101,11,40.85741349808865,-73.85475564017999,Captain's Pizza,40.84887580417101,-73.85437462135108,Pizza Place
1102,11,40.85741349808865,-73.85475564017999,Residence Inn by Marriott New York The Bronx at Metro Center Atrium,40.8493795,-73.8424524,Hotel
1103,11,40.85741349808865,-73.85475564017999,Mr. Q's Chinese Restaurant,40.85579022389548,-73.8554550059393,Chinese Restaurant
1104,11,40.85741349808865,-73.85475564017999,Lydig Coffee House,40.85452041218943,-73.86673245631387,Breakfast Spot
1105,11,40.85741349808865,-73.85475564017999,Chase Bank,40.84889750652773,-73.85388200257563,Bank
1106,11,40.85741349808865,-73.85475564017999,Walgreens,40.8507673,-73.8513165,Pharmacy
1107,11,40.85741349808865,-73.85475564017999,Conti's Pastry Shoppe,40.845905639607956,-73.86283608706798,Coffee Shop
1108,11,40.85741349808865,-73.85475564017999,Healthy Fresh Inc,40.848728,-73.855363,Juice Bar
1109,11,40.85741349808865,-73.85475564017999,LA Fitness,40.84973909541106,-73.84194912982557,Gym
1110,11,40.85741349808865,-73.85475564017999,Bronx Martial Arts Academy,40.865721,-73.857529,Martial Arts School
1111,11,40.85741349808865,-73.85475564017999,La Estrellita Poblana,40.86707718195586,-73.86759511435406,Mexican Restaurant
1112,11,40.85741349808865,-73.85475564017999,Peggy Rockefeller Rose Garden,40.85924439449233,-73.87350797653198,Garden
1113,11,40.85741349808865,-73.85475564017999,New Morris Deli,40.84652921587026,-73.86387374550078,Deli / Bodega
1114,11,40.85741349808865,-73.85475564017999,Tacos El Bronco II,40.85452383252416,-73.86757437810674,Food Truck
1115,11,40.85741349808865,-73.85475564017999,M&R Deli,40.85097826099314,-73.84833686299714,Sandwich Place
1116,11,40.85741349808865,-73.85475564017999,Gun Hill Brewing Co.,40.872138857648295,-73.85569833690343,Brewery
1117,11,40.85741349808865,-73.85475564017999,Walgreens,40.8630428,-73.8431546,Pharmacy
1118,11,40.85741349808865,-73.85475564017999,Liberty Donut & Coffee Shop,40.85533922011825,-73.85533281832504,Coffee Shop
1119,11,40.85741349808865,-73.85475564017999,Skyline Bar & Lounge,40.852903953914655,-73.84261235600046,Lounge
1120,11,40.85741349808865,-73.85475564017999,Planet Fitness,40.85428219377084,-73.86778531376146,Gym / Fitness Center
1121,11,40.85741349808865,-73.85475564017999,Nicks Pizza,40.870351831445014,-73.84617111612273,Pizza Place
1122,11,40.85741349808865,-73.85475564017999,Pelham Liquor & Wine,40.858812,-73.867253,Liquor Store
1123,11,40.85741349808865,-73.85475564017999,Bronx Park Greenway/NYC Cycling Bike Path/Trail @ Allerton Ave,40.86632173117118,-73.87073275952865,Trail
1124,11,40.85741349808865,-73.85475564017999,Pizza Express,40.853973599974545,-73.86772814144935,Pizza Place
1125,11,40.85741349808865,-73.85475564017999,Big Deal Supermarket,40.84825,-73.855551,Grocery Store
1126,11,40.85741349808865,-73.85475564017999,La Casa Del Caffe,40.84867491944407,-73.85497310878064,Coffee Shop
1127,11,40.85741349808865,-73.85475564017999,IHOP,40.86572773310355,-73.86245960660263,Breakfast Spot
1128,11,40.85741349808865,-73.85475564017999,Ultimate Grill,40.87088,-73.84652,Caribbean Restaurant
1129,11,40.85741349808865,-73.85475564017999,Avenue Cigar Lounge,40.846985,-73.85829,Hobby Shop
1130,11,40.85741349808865,-73.85475564017999,Morris Park Pizza,40.844961992094355,-73.867605559151,Pizza Place
1131,11,40.85741349808865,-73.85475564017999,Dunkin',40.86378496790022,-73.86518289327148,Donut Shop
1132,11,40.85741349808865,-73.85475564017999,Royal Coach Diner,40.87254,-73.85436,Diner
1133,11,40.85741349808865,-73.85475564017999,Luciano's Pizza,40.84826855223357,-73.85599987451863,Pizza Place
1134,11,40.85741349808865,-73.85475564017999,Four Seasons Nails,40.869285,-73.844468,Spa
1135,11,40.85741349808865,-73.85475564017999,Battaglia's Market,40.8629219,-73.8437299,Grocery Store
1136,11,40.85741349808865,-73.85475564017999,Arth Aljanathain,40.847338,-73.866632,Middle Eastern Restaurant
1137,11,40.85741349808865,-73.85475564017999,"Bronx Park Greenway @ Pelham Parkway Greenway, NYC Cycling Bike Path / Trails",40.85757774718734,-73.87116909027098,Trail
1138,11,40.85741349808865,-73.85475564017999,Lash West Indian and American Cuisine,40.871159000000006,-73.86305,Food
1139,11,40.85741349808865,-73.85475564017999,Family Garden - NYBG,40.86190003883219,-73.87405294179888,Garden
1140,11,40.85741349808865,-73.85475564017999,Peking Kitchen,40.85426,-73.866223,Chinese Restaurant
1141,11,40.85741349808865,-73.85475564017999,El Acatlan,40.85426,-73.866223,Mexican Restaurant
1142,11,40.85741349808865,-73.85475564017999,Dunkin',40.86520435475716,-73.85900696911295,Donut Shop
1143,11,40.85741349808865,-73.85475564017999,Primavera Pizzeria & Restaurant,40.84576058179042,-73.86384770279791,Pizza Place
1144,11,40.85741349808865,-73.85475564017999,World of Birds,40.852676331279376,-73.87541770935059,Zoo
1145,11,40.85741349808865,-73.85475564017999,Park Billiards,40.85097033138885,-73.86779189606801,Pool Hall
1146,11,40.85741349808865,-73.85475564017999,Cafe Colonial,40.85249479589834,-73.86765418322204,Spanish Restaurant
1147,11,40.85741349808865,-73.85475564017999,Starbucks,40.84713195,-73.84444944,Coffee Shop
1148,11,40.85741349808865,-73.85475564017999,Rainbow Diner,40.85634613478364,-73.86763147075541,Diner
1149,11,40.85741349808865,-73.85475564017999,Caridad & Louie,40.86584304086998,-73.83770669702484,Spanish Restaurant
1150,11,40.85741349808865,-73.85475564017999,Planet Fitness,40.86329786974066,-73.83556764832478,Gym / Fitness Center
1151,11,40.85741349808865,-73.85475564017999,Bronx house,40.8566890843586,-73.86046675741161,Performing Arts Venue
1152,11,40.85741349808865,-73.85475564017999,McDermott's Pub,40.84274284003696,-73.8460283886102,Pub
1153,11,40.85741349808865,-73.85475564017999,900 Park Restaurant,40.846690187480654,-73.85946017328291,Italian Restaurant
1154,11,40.85741349808865,-73.85475564017999,S&J Deli,40.84649548725435,-73.84834191938154,Deli / Bodega
1155,11,40.85741349808865,-73.85475564017999,Wendy’s,40.842899804531605,-73.84535953402519,Fast Food Restaurant
1156,11,40.85741349808865,-73.85475564017999,The Pelham Parkway Christmas House,40.857974,-73.839825,Historic Site
1157,11,40.85741349808865,-73.85475564017999,Pelham Bay Parkway Greenway,40.85734003290468,-73.86743655666947,Park
1158,11,40.85741349808865,-73.85475564017999,Chase Bank,40.85409,-73.867347,Bank
1159,11,40.85741349808865,-73.85475564017999,Bronx Park East,40.849163776127924,-73.86845298749513,Park
1160,11,40.85741349808865,-73.85475564017999,Warehouse Liquor & Wine,40.84671654957507,-73.84389186017057,Liquor Store
1161,11,40.85741349808865,-73.85475564017999,Dolphin Fitness,40.85394190070912,-73.843595864553,Gym
1162,11,40.85741349808865,-73.85475564017999,Dunkin',40.8623027781774,-73.8439247675683,Donut Shop
1163,11,40.85741349808865,-73.85475564017999,China Mia,40.858315999999995,-73.867232,Chinese Restaurant
1164,11,40.85741349808865,-73.85475564017999,Stop & Shop,40.84708876176772,-73.84346321225166,Supermarket
1165,11,40.85741349808865,-73.85475564017999,4U House Of Fitted Caps,40.86492133557667,-73.86749258161471,Clothing Store
1166,11,40.85741349808865,-73.85475564017999,Pizza Vesuvio,40.865093,-73.867797,Pizza Place
1167,11,40.85741349808865,-73.85475564017999,Dunkin',40.86564165663701,-73.86712580398466,Donut Shop
1168,11,40.85741349808865,-73.85475564017999,GameStop,40.85559419443861,-73.867830750362,Video Game Store
1169,11,40.85741349808865,-73.85475564017999,7-Eleven,40.8562716,-73.8672998,Convenience Store
1170,11,40.85741349808865,-73.85475564017999,Cafe Lou's,40.87048635118004,-73.8561517156215,Bar
1171,11,40.85741349808865,-73.85475564017999,WSPT,40.8462915,-73.8423378,Medical Center
1172,11,40.85741349808865,-73.85475564017999,Subway,40.863788,-73.865206,Sandwich Place
1173,11,40.85741349808865,-73.85475564017999,Golden Krust Caribbean Restaurant,40.86599443083114,-73.86728463972231,Caribbean Restaurant
1174,11,40.85741349808865,-73.85475564017999,T-Mobile,40.8556142,-73.8673041,Mobile Phone Shop
1175,11,40.85741349808865,-73.85475564017999,Anthony's Pizza,40.84526932730098,-73.86609972700784,Pizza Place
1176,11,40.85741349808865,-73.85475564017999,Good N Natural,40.85561602942008,-73.86765172858682,Health Food Store
1177,11,40.85741349808865,-73.85475564017999,Baskin-Robbins,40.854818113269346,-73.86734535987452,Ice Cream Shop
1178,12,40.84724670491813,-73.78648845267413,Artie's Steak and Seafood,40.849542144998146,-73.78731730033616,Italian Restaurant
1179,12,40.84724670491813,-73.78648845267413,Scavello's On The Island,40.8414181857129,-73.78432993638314,Italian Restaurant
1180,12,40.84724670491813,-73.78648845267413,Seafood City,40.85096727524957,-73.7897782218804,Seafood Restaurant
1181,12,40.84724670491813,-73.78648845267413,Fella's,40.85259697091818,-73.78935852653436,Bar
1182,12,40.84724670491813,-73.78648845267413,Lickety Split Ice Cream,40.84676548172612,-73.7864031834924,Ice Cream Shop
1183,12,40.84724670491813,-73.78648845267413,City Island Diner,40.847237825113424,-73.78624488983156,Diner
1184,12,40.84724670491813,-73.78648845267413,Amadiz Cigars,40.85136377651722,-73.78848053398241,Smoke Shop
1185,12,40.84724670491813,-73.78648845267413,Sammy's Fish Box Restaurant,40.839040879504,-73.78356573420263,Seafood Restaurant
1186,12,40.84724670491813,-73.78648845267413,JP's Seafood Restaurant,40.85769519493201,-73.79077888783675,Seafood Restaurant
1187,12,40.84724670491813,-73.78648845267413,Sea Shore Restaurant & Marina,40.854324971173234,-73.79099628179956,Seafood Restaurant
1188,12,40.84724670491813,-73.78648845267413,Bistro SK,40.84638676701103,-73.78626182722242,French Restaurant
1189,12,40.84724670491813,-73.78648845267413,City Island Lobster House,40.85689019112494,-73.79143119491891,Seafood Restaurant
1190,12,40.84724670491813,-73.78648845267413,Archie's,40.853070635771665,-73.78973724282805,American Restaurant
1191,12,40.84724670491813,-73.78648845267413,Johnny's Famous Reef Restaurant,40.83767312139052,-73.78269477692955,Seafood Restaurant
1192,12,40.84724670491813,-73.78648845267413,Tony's Pier Restaurant,40.83748416046763,-73.78307833532608,Seafood Restaurant
1193,12,40.84724670491813,-73.78648845267413,Pelham Bay Park,40.854656417124296,-73.81576538085938,Park
1194,12,40.84724670491813,-73.78648845267413,City Island Nautical Museum,40.847624203536704,-73.78450645059519,History Museum
1195,12,40.84724670491813,-73.78648845267413,Ohana Japanese Habachi Seafood & Steakhouse,40.85215113102018,-73.78896162771034,Japanese Restaurant
1196,12,40.84724670491813,-73.78648845267413,Turtle Cove Driving Range,40.86333738733951,-73.80782936887348,Golf Driving Range
1197,12,40.84724670491813,-73.78648845267413,Crab Shanty,40.84880668044417,-73.78721145699679,Seafood Restaurant
1198,12,40.84724670491813,-73.78648845267413,Morris Yacht and Beach Club,40.837640698852454,-73.78437025756082,Bar
1199,12,40.84724670491813,-73.78648845267413,Pelham Bay Park Outdoor Track,40.84868809414734,-73.82228910251595,Track
1200,12,40.84724670491813,-73.78648845267413,Lobster Box,40.838420204039004,-73.78294773193306,Seafood Restaurant
1201,12,40.84724670491813,-73.78648845267413,iLoveKickboxing,40.8528708,-73.8280849,Gym
1202,12,40.84724670491813,-73.78648845267413,Sammy's Shrimp Box Restaurant,40.839552749493905,-73.78354861841915,Seafood Restaurant
1203,12,40.84724670491813,-73.78648845267413,Pelham Bay Park ( Dog Run ),40.85057630453168,-73.82111693193285,Dog Run
1204,12,40.84724670491813,-73.78648845267413,Louie & Ernie's Pizza,40.83831033779174,-73.82878549938773,Pizza Place
1205,12,40.84724670491813,-73.78648845267413,Barino's Market,40.84611596460709,-73.81941147024399,Sandwich Place
1206,12,40.84724670491813,-73.78648845267413,Black Whale,40.846397849807644,-73.78643822317905,American Restaurant
1207,12,40.84724670491813,-73.78648845267413,Vistamar,40.853394,-73.79088,Latin American Restaurant
1208,12,40.84724670491813,-73.78648845267413,Zeppieri & Sons Italian Bakery,40.847119272159645,-73.83205709805584,Bakery
1209,12,40.84724670491813,-73.78648845267413,Empire Bagels,40.8493916428526,-73.83052713165733,Bagel Shop
1210,12,40.84724670491813,-73.78648845267413,Pelham Bay Park (Rice Stadium),40.84873647162136,-73.82336894840122,Park
1211,12,40.84724670491813,-73.78648845267413,Starving Artist Cafe & Gallery,40.845396,-73.786055,Music Venue
1212,12,40.84724670491813,-73.78648845267413,Muscle Maker Grill,40.81939123374593,-73.81729767562672,American Restaurant
1213,12,40.84724670491813,-73.78648845267413,Cabo,40.825959684250584,-73.82135166456302,Mexican Restaurant
1214,12,40.84724670491813,-73.78648845267413,Teresa's Homemade Ice Cream,40.838213,-73.828552,American Restaurant
1215,12,40.84724670491813,-73.78648845267413,Loretta's Pizza,40.83574891392131,-73.81799692759685,Pizza Place
1216,12,40.84724670491813,-73.78648845267413,Orchard Beach,40.86748572841689,-73.79382615179655,Beach
1217,12,40.84724670491813,-73.78648845267413,Chase Bank,40.84410720348577,-73.78557694455202,Bank
1218,12,40.84724670491813,-73.78648845267413,The Original Emilio's Pizza,40.82418781438608,-73.82018783535575,Pizza Place
1219,12,40.84724670491813,-73.78648845267413,Havana Cafe,40.83774050213115,-73.83445756804139,Cuban Restaurant
1220,12,40.84724670491813,-73.78648845267413,Pete's Donut Shop & Restaurant,40.82641164206352,-73.82160457227829,Diner
1221,12,40.84724670491813,-73.78648845267413,Franks Pizza,40.84354988394633,-73.83600630032399,Pizza Place
1222,12,40.84724670491813,-73.78648845267413,Legendary Bar and Restaurant,40.83086249247355,-73.82638588514928,American Restaurant
1223,12,40.84724670491813,-73.78648845267413,Brewski's Bar & Grill,40.82664104244332,-73.82248599450232,Bar
1224,12,40.84724670491813,-73.78648845267413,Pruzzo's,40.846830893319044,-73.83266303397475,Deli / Bodega
1225,12,40.84724670491813,-73.78648845267413,Patricia's of Tremont,40.823118889430276,-73.81940281496017,Italian Restaurant
1226,12,40.84724670491813,-73.78648845267413,Glen Island Park & Beach,40.88564215830863,-73.7839622577263,Park
1227,12,40.84724670491813,-73.78648845267413,Crosby Pizza,40.84614,-73.83197,Pizza Place
1228,12,40.84724670491813,-73.78648845267413,George's Restaurant,40.84694474346586,-73.83218412978853,Diner
1229,12,40.84724670491813,-73.78648845267413,Stop & Shop,40.8685268,-73.8257547,Supermarket
1230,12,40.84724670491813,-73.78648845267413,Pelham Bay and Split Rock Golf Courses,40.87353199716237,-73.80869594356892,Golf Course
1231,12,40.84724670491813,-73.78648845267413,Tosca Café,40.819204436132736,-73.81746681637895,Bar
1232,12,40.84724670491813,-73.78648845267413,Panera Bread,40.8678755,-73.8278348,Bakery
1233,12,40.84724670491813,-73.78648845267413,Lucca Italian Restaurant,40.847676,-73.831834,Italian Restaurant
1234,12,40.84724670491813,-73.78648845267413,Boston Market,40.833966,-73.8285444,American Restaurant
1235,12,40.84724670491813,-73.78648845267413,The Miles Coffee Bar,40.81946172710321,-73.81735175518574,Coffee Shop
1236,12,40.84724670491813,-73.78648845267413,New York Athletic Club (Travers Island),40.88530232163114,-73.78946013193215,Gym / Fitness Center
1237,12,40.84724670491813,-73.78648845267413,Glen Island Harbour Club,40.88721178642988,-73.77952308224457,Event Space
1238,12,40.84724670491813,-73.78648845267413,Mexico Magico Restaurant,40.84665466644338,-73.83207247777908,Mexican Restaurant
1239,12,40.84724670491813,-73.78648845267413,Travesias,40.82445883240027,-73.82045080353035,Latin American Restaurant
1240,12,40.84724670491813,-73.78648845267413,Residence Inn by Marriott New York The Bronx at Metro Center Atrium,40.8493795,-73.8424524,Hotel
1241,12,40.84724670491813,-73.78648845267413,Dunkin',40.8526047,-73.8274719,Donut Shop
1242,12,40.84724670491813,-73.78648845267413,The Mall at Bay Plaza,40.864451733276816,-73.82757339860808,Shopping Mall
1243,12,40.84724670491813,-73.78648845267413,Shore Park,40.88503265745225,-73.79181257714693,Park
1244,12,40.84724670491813,-73.78648845267413,Silver Beach,40.81339791645437,-73.80961196114379,Beach
1245,12,40.84724670491813,-73.78648845267413,Lucky Stone Jewelry & Craft,40.844459533691406,-73.7857437133789,Arts & Crafts Store
1246,12,40.84724670491813,-73.78648845267413,Victoria's Secret,40.864068,-73.826758,Lingerie Store
1247,12,40.84724670491813,-73.78648845267413,Pelham Bake Shop,40.84546398013317,-73.83102534626656,Bakery
1248,12,40.84724670491813,-73.78648845267413,LA Fitness,40.84973909541106,-73.84194912982557,Gym
1249,12,40.84724670491813,-73.78648845267413,Green Dragon,40.81887820776003,-73.81679306899113,Asian Restaurant
1250,12,40.84724670491813,-73.78648845267413,Sushi Q,40.844241640185665,-73.8305264788074,Sushi Restaurant
1251,12,40.84724670491813,-73.78648845267413,Paddy's On The Bay,40.81016125987663,-73.80356780206333,Bar
1252,12,40.84724670491813,-73.78648845267413,Bay Plaza Shopping Center,40.867410043679406,-73.82665440072603,Shopping Mall
1253,12,40.84724670491813,-73.78648845267413,UNIQLO,40.864135,-73.826787,Clothing Store
1254,12,40.84724670491813,-73.78648845267413,Carter's,40.866811,-73.827478,Kids Store
1255,12,40.84724670491813,-73.78648845267413,Key Food,40.85075906754876,-73.83022703369909,Supermarket
1256,12,40.84724670491813,-73.78648845267413,Steppingstone Park,40.8165385300608,-73.75664299037669,Park
1257,12,40.84724670491813,-73.78648845267413,Filomena's Pizza & Pasta,40.846745636130926,-73.78618942327299,Pizza Place
1258,12,40.84724670491813,-73.78648845267413,Tremont Diner,40.840050580869566,-73.83729837723685,Diner
1259,12,40.84724670491813,-73.78648845267413,Cestra's Pizza,40.828733,-73.823949,Pizza Place
1260,12,40.84724670491813,-73.78648845267413,Planet Fitness,40.86329786974066,-73.83556764832478,Gym / Fitness Center
1261,12,40.84724670491813,-73.78648845267413,Greasy Nicks,40.888733517628374,-73.78971745208058,Burger Joint
1262,12,40.84724670491813,-73.78648845267413,Pelham Bay Mini Mart,40.85307825115419,-73.82735634075618,Convenience Store
1263,12,40.84724670491813,-73.78648845267413,Tommy's Pizzeria,40.81957293563141,-73.81748174041417,Pizza Place
1264,12,40.84724670491813,-73.78648845267413,Giovanni's Italian Restaurant,40.85178560311938,-73.82978599125016,Italian Restaurant
1265,12,40.84724670491813,-73.78648845267413,Icehouse Café Waterfront Restaurant,40.816779,-73.806519,Restaurant
1266,12,40.84724670491813,-73.78648845267413,JCPenney,40.8647398,-73.8263536,Department Store
1267,12,40.84724670491813,-73.78648845267413,Bases Loaded,40.84723270317454,-73.83229038332479,Sports Bar
1268,12,40.84724670491813,-73.78648845267413,Shangri-La,40.84715972410305,-73.83264181934335,Asian Restaurant
1269,12,40.84724670491813,-73.78648845267413,Five Below,40.86826210150015,-73.82481112912296,Discount Store
1270,12,40.84724670491813,-73.78648845267413,Dunkin',40.8263461,-73.8221727,Donut Shop
1271,12,40.84724670491813,-73.78648845267413,Sangria Cafe,40.869620114462194,-73.82807151742419,Spanish Restaurant
1272,12,40.84724670491813,-73.78648845267413,LaSalle Bakery,40.83796803422236,-73.83460830079906,Bakery
1273,12,40.84724670491813,-73.78648845267413,Outback Steakhouse,40.864405756895266,-73.82834541056516,Steakhouse
1274,12,40.84724670491813,-73.78648845267413,Olive Garden,40.86448322844173,-73.82789397598344,Italian Restaurant
1275,12,40.84724670491813,-73.78648845267413,Dallas BBQ,40.86795564512483,-73.82530024455193,BBQ Joint
1276,12,40.84724670491813,-73.78648845267413,Chipotle Mexican Grill,40.868854,-73.82627,Mexican Restaurant
1277,12,40.84724670491813,-73.78648845267413,Red Lobster,40.869059,-73.826987,Seafood Restaurant
1278,13,40.870185164975325,-73.8855121841913,E. Mosholu Parkway South and Bainbridge Ave,40.87224819764808,-73.88228625969055,Park
1279,13,40.870185164975325,-73.8855121841913,The New York Botanical Gardens - The Rock Garden,40.86445859331298,-73.88245582580566,Beer Garden
1280,13,40.870185164975325,-73.8855121841913,Enid A. Haupt Conservatory,40.86425637966472,-73.88215394104962,Botanical Garden
1281,13,40.870185164975325,-73.8855121841913,National Restaurant & Coffee,40.87300715055455,-73.88908200028848,Diner
1282,13,40.870185164975325,-73.8855121841913,Mosholu Gate,40.8666070917514,-73.8808783629053,Garden
1283,13,40.870185164975325,-73.8855121841913,NYBG Holiday Train Show,40.864099621223744,-73.88204993511216,Exhibit
1284,13,40.870185164975325,-73.8855121841913,Webster Cafe,40.86728998621904,-73.8836194832744,Diner
1285,13,40.870185164975325,-73.8855121841913,My Place Family Pizza,40.86926155772971,-73.88947570131111,Pizza Place
1286,13,40.870185164975325,-73.8855121841913,Edgar Allan Poe Cottage,40.8655727065113,-73.89442067838259,History Museum
1287,13,40.870185164975325,-73.8855121841913,The New York Botanical Garden Greenmarket,40.86643779336434,-73.88139622798029,Farmers Market
1288,13,40.870185164975325,-73.8855121841913,Jerome's Pizza,40.87310727496674,-73.88904984641387,Pizza Place
1289,13,40.870185164975325,-73.8855121841913,Jolly Tinker,40.86745127461597,-73.88353583600046,Italian Restaurant
1290,13,40.870185164975325,-73.8855121841913,Gingerbread Café,40.86357145821572,-73.88259937756175,Café
1291,13,40.870185164975325,-73.8855121841913,Shop in the Garden,40.86261164742681,-73.88011616962366,Gift Shop
1292,13,40.870185164975325,-73.8855121841913,Native Plant Garden at NYBG,40.86274754746207,-73.87850216141788,Garden
1293,13,40.870185164975325,-73.8855121841913,OK Mr. Pancho,40.867343,-73.883963,Mexican Restaurant
1294,13,40.870185164975325,-73.8855121841913,Nick's Garden Coffee Shop,40.86773006303234,-73.88341474664401,Diner
1295,13,40.870185164975325,-73.8855121841913,The New York Botanical Garden,40.86262485277416,-73.87724161148071,Botanical Garden
1296,13,40.870185164975325,-73.8855121841913,La Casa Azul Tacos,40.86635501358935,-73.88072439491346,Food Truck
1297,13,40.870185164975325,-73.8855121841913,Thain Family Forest,40.86452,-73.875725,Garden
1298,13,40.870185164975325,-73.8855121841913,Primavera Cafe,40.86200374119285,-73.89153741654775,Café
1299,13,40.870185164975325,-73.8855121841913,Monet's Garden at The New York Botanical Garden,40.86404687000856,-73.88183837327102,Garden
1300,13,40.870185164975325,-73.8855121841913,Nicky's Coffee Shop,40.874932786273384,-73.87940404957489,Coffee Shop
1301,13,40.870185164975325,-73.8855121841913,Poe Park,40.86550189351287,-73.89230027296647,Park
1302,13,40.870185164975325,-73.8855121841913,Crunch,40.8726353,-73.87484719999999,Gym / Fitness Center
1303,13,40.870185164975325,-73.8855121841913,Sal's Pizzeria,40.875269350530566,-73.87956260705728,Pizza Place
1304,13,40.870185164975325,-73.8855121841913,Las Maravillas De Mexico,40.87313535316203,-73.88901886539281,Mexican Restaurant
1305,13,40.870185164975325,-73.8855121841913,Madden's Pub,40.87298848588746,-73.88869859193673,Pub
1306,13,40.870185164975325,-73.8855121841913,Pugsley Pizza,40.8588177574385,-73.88480770171738,Pizza Place
1307,13,40.870185164975325,-73.8855121841913,Bedford Park Gourmet Deli,40.86800966320367,-73.8842049508711,Deli / Bodega
1308,13,40.870185164975325,-73.8855121841913,Williamsbridge Reservoir Oval,40.87703278924706,-73.87733074138687,Park
1309,13,40.870185164975325,-73.8855121841913,Bronx Park,40.86582169497348,-73.87340068817139,Park
1310,13,40.870185164975325,-73.8855121841913,Lehman Center For The Performing Arts,40.872637844209564,-73.89340680307869,Theater
1311,13,40.870185164975325,-73.8855121841913,Pizza Studio - Fordham,40.86074889186513,-73.88981540589373,Pizza Place
1312,13,40.870185164975325,-73.8855121841913,Everett Children's Adventure Gardens,40.86137768139249,-73.87972795367644,Garden
1313,13,40.870185164975325,-73.8855121841913,Bronx Park Greenway/NYC Cycling Bike Path/Trail @ Allerton Ave,40.86632173117118,-73.87073275952865,Trail
1314,13,40.870185164975325,-73.8855121841913,TCK Martial Arts Academy,40.85772906763519,-73.88361299571267,Martial Arts School
1315,13,40.870185164975325,-73.8855121841913,CTown Supermarkets,40.87393696550383,-73.88391345396735,Grocery Store
1316,13,40.870185164975325,-73.8855121841913,Cơm Tấm Ninh Kiều,40.86695642655822,-73.89783907223392,Vietnamese Restaurant
1317,13,40.870185164975325,-73.8855121841913,Corky's,40.8633837630958,-73.89651501651548,Diner
1318,13,40.870185164975325,-73.8855121841913,White Castle,40.85900319252771,-73.88649446049982,Fast Food Restaurant
1319,13,40.870185164975325,-73.8855121841913,Fordham Plaza,40.8614401969361,-73.8909101486206,Plaza
1320,13,40.870185164975325,-73.8855121841913,Marconi Pizzeria,40.880766406357665,-73.87780801932352,Pizza Place
1321,13,40.870185164975325,-73.8855121841913,Blink Fitness,40.873893,-73.888768,Gym
1322,13,40.870185164975325,-73.8855121841913,Family Garden - NYBG,40.86190003883219,-73.87405294179888,Garden
1323,13,40.870185164975325,-73.8855121841913,East Fordham Road,40.86114473768955,-73.89052603849369,Plaza
1324,13,40.870185164975325,-73.8855121841913,GameStop,40.86180167608591,-73.89228274839579,Video Game Store
1325,13,40.870185164975325,-73.8855121841913,Tuff City Tattoos,40.857715183054,-73.88364041094518,Tattoo Parlor
1326,13,40.870185164975325,-73.8855121841913,New York Botanical Garden Tram,40.86399707091822,-73.87958805662643,Tram Station
1327,13,40.870185164975325,-73.8855121841913,New Capital Restaurant,40.86735835690342,-73.89762307189106,Diner
1328,13,40.870185164975325,-73.8855121841913,North End Wine and Liquor Store,40.86113092660031,-73.89202352931063,Liquor Store
1329,13,40.870185164975325,-73.8855121841913,Starbucks,40.86063643,-73.89027008,Coffee Shop
1330,13,40.870185164975325,-73.8855121841913,Shalon Restaurant,40.868901,-73.89587399999999,Spanish Restaurant
